0	-176.920044
1	-165.019180
2	172.031647
3	162.008072
4	168.150620
5	-174.072906
6	178.784470
7	-171.183701
8	-168.594360
9	164.825317
10	149.237244
11	175.234314
12	-165.118668
13	176.283340
14	-164.879150
15	163.960693
16	-170.359299
17	167.054672
18	-173.358704
19	-164.381485
20	163.013870
21	-166.757416
22	-171.467346
23	-177.167999
24	-168.185349
25	164.682632
26	-152.972580
27	-162.456497
28	-155.016983
29	157.447189
30	155.579605
31	-165.718933
32	162.530563
33	-160.405075
34	169.194595
35	-162.219421
36	-156.474365
37	-179.222427
38	160.960449
39	173.163895
40	151.277802
41	166.828430
42	162.684097
43	167.348297
44	168.104340
45	156.097183
46	179.382233
47	-169.951523
48	-176.066803
49	-170.544357
50	-165.597137
51	164.575699
52	166.433563
53	163.081085
54	172.487381
55	153.894699
56	172.754761
57	149.787155
58	150.129288
59	168.810562
60	-165.447876
61	-162.465439
62	144.370209
63	-166.435822
64	158.208649
65	-173.014099
66	153.875336
67	-144.843796
68	165.245193
69	159.986465
70	-166.911850
71	-161.785767
72	-156.373596
73	165.684982
74	163.177673
75	171.431091
76	-151.232330
77	-170.435989
78	173.647629
79	-163.918579
80	170.021301
81	171.242432
82	149.331879
83	165.007233
84	174.729080
85	-162.048920
86	166.403214
87	-153.852081
88	-149.662521
89	170.828964
90	150.764847
91	144.737396
92	-171.025360
93	156.050430
94	-159.424088
95	167.225433
96	-176.277695
97	-161.585175
98	-156.015900
99	-166.963287
100	-169.177887
101	-160.399841
102	-167.786514
103	-168.983353
104	167.672913
105	-166.764008
106	-157.391891
107	155.406021
108	-160.366882
109	-168.712997
110	-171.991592
111	-172.906906
112	149.895050
113	170.727371
114	-175.904373
115	-155.482635
116	-168.743546
117	159.732880
118	151.037262
119	-170.126282
120	161.730515
121	-168.263855
122	165.494949
123	149.540680
124	170.448563
125	171.884827
126	-164.346863
127	159.397278
128	-149.330109
129	161.135651
130	-179.906189
131	-163.043701
132	-164.624863
133	-170.583939
134	-179.655411
135	-148.716141
136	150.452271
137	-159.313812
138	-169.109924
139	-174.708252
140	-175.129333
141	-155.219040
142	164.722885
143	178.177338
144	-160.974014
145	150.520584
146	170.923737
147	-174.675873
148	163.318970
149	-163.477066
150	149.105453
151	168.320480
152	151.565170
153	154.866257
154	163.721420
155	148.146927
156	-170.816650
157	-160.318985
158	158.733963
159	-163.692154
160	-171.900055
161	155.327698
162	-148.163864
163	149.768539
164	154.752548
165	171.904724
166	-160.183578
167	150.707367
168	-167.521393
169	176.002151
170	-159.753296
171	174.445892
172	172.901306
173	150.335358
174	-163.929642
175	-165.584183
176	159.907822
177	-156.161072
178	162.425140
179	149.682877
180	170.754547
181	-149.841171
182	-153.849136
183	-152.880264
184	145.135880
185	-153.535248
186	171.960876
187	-168.712738
